ticket_id_pk,pedido_id,cliente_id,nome_cliente,produto_id,nome_produto,categoria_problema,data_abertura,data_resolucao,status
2940,4601,1822,Ursula Vieira,76,Tênis Esportivo 76,dúvida,2023-12-03,,escalado
2941,10972,133,Carlos Rocha,75,Tênis Esportivo 75,troca,2024-12-07,,escalado
2941,10972,133,Carlos Rocha,136,Agendas 136,troca,2024-12-07,,escalado
2941,10972,133,Carlos Rocha,112,Cafés 112,troca,2024-12-07,,escalado
2941,10972,133,Carlos Rocha,147,Fraldas 147,troca,2024-12-07,,escalado
2942,13602,1903,Natália Nascimento,187,Cafés 187,dúvida,2024-01-13,2024-01-17,resolvido
2942,13602,1903,Natália Nascimento,182,Equipamentos de Academia 182,dúvida,2024-01-13,2024-01-17,resolvido
2943,5744,278,Wagner Dias,90,Natação 90,defeito,2024-05-20,2024-05-23,resolvido
2944,12517,342,Tânia Souza,50,Móveis 50,cobrança,2023-10-04,2023-10-10,resolvido
2944,12517,342,Tânia Souza,121,Vinhos 121,cobrança,2023-10-04,2023-10-10,resolvido
2944,12517,342,Tânia Souza,138,Agendas 138,cobrança,2023-10-04,2023-10-10,resolvido
2945,3101,523,Olívia Silva,113,Cafés 113,troca,2023-03-22,2023-04-01,resolvido
2945,3101,523,Olívia Silva,143,Material Escolar 143,troca,2023-03-22,2023-04-01,resolvido
2945,3101,523,Olívia Silva,22,Smart TVs 22,troca,2023-03-22,2023-04-01,resolvido
2945,3101,523,Olívia Silva,136,Agendas 136,troca,2023-03-22,2023-04-01,resolvido
2946,13809,1523,Fernanda Lima,103,Cuidados com a Pele 103,dúvida,2023-12-20,,aberto
2946,13809,1523,Fernanda Lima,90,Natação 90,dúvida,2023-12-20,,aberto
2947,10978,897,Xênia Duarte,173,Material Escolar 173,dúvida,2024-12-14,,escalado
2947,10978,897,Xênia Duarte,162,Cuidados com a Pele 162,dúvida,2024-12-14,,escalado
2948,11182,836,Paulo Nascimento,46,Roupas Íntimas 46,cobrança,2024-01-26,2024-02-02,resolvido
2948,11182,836,Paulo Nascimento,136,Agendas 136,cobrança,2024-01-26,2024-02-02,resolvido
2949,1053,2481,Elton Castro,49,Móveis 49,dúvida,2023-06-30,2023-07-04,resolvido
2949,1053,2481,Elton Castro,27,Câmeras 27,dúvida,2023-06-30,2023-07-04,resolvido
2949,1053,2481,Elton Castro,38,Vestidos 38,dúvida,2023-06-30,2023-07-04,resolvido
2949,1053,2481,Elton Castro,29,Camisetas 29,dúvida,2023-06-30,2023-07-04,resolvido
2950,3231,2626,Leonardo Pinto,141,Material Escolar 141,atraso,2024-11-03,,escalado
2950,3231,2626,Leonardo Pinto,113,Cafés 113,atraso,2024-11-03,,escalado
2950,3231,2626,Leonardo Pinto,184,Luminárias 184,atraso,2024-11-03,,escalado
2950,3231,2626,Leonardo Pinto,91,Cosméticos 91,atraso,2024-11-03,,escalado
2950,3231,2626,Leonardo Pinto,99,Perfumes 99,atraso,2024-11-03,,escalado
2950,3231,2626,Leonardo Pinto,107,Vitaminas 107,atraso,2024-11-03,,escalado
2951,1060,1155,Guilherme Santos,133,Literatura 133,atraso,2023-06-10,2023-06-29,resolvido
2951,1060,1155,Guilherme Santos,26,Câmeras 26,atraso,2023-06-10,2023-06-29,resolvido
2951,1060,1155,Guilherme Santos,183,Chás 183,atraso,2023-06-10,2023-06-29,resolvido
2952,2501,2054,Bruno Duarte,164,Camisetas 164,dúvida,2023-07-31,,aberto
2953,11298,2137,Sandra Santos,12,Fones de Ouvido 12,dúvida,2023-11-14,,escalado
2953,11298,2137,Sandra Santos,103,Cuidados com a Pele 103,dúvida,2023-11-14,,escalado
2954,9571,2232,Igor Lopes,175,Calçados 175,dúvida,2024-08-21,,aberto
2954,9571,2232,Igor Lopes,147,Fraldas 147,dúvida,2024-08-21,,aberto
2954,9571,2232,Igor Lopes,49,Móveis 49,dúvida,2024-08-21,,aberto
2955,687,452,Caio Lima,112,Cafés 112,troca,2024-09-06,2024-09-08,resolvido
2956,11178,1589,Vera Rocha,74,Bicicletas 74,troca,2024-01-12,,escalado
2957,10744,2826,Rafael Almeida,57,Luminárias 57,dúvida,2023-10-22,2023-11-01,resolvido
2957,10744,2826,Rafael Almeida,52,Móveis 52,dúvida,2023-10-22,2023-11-01,resolvido
2957,10744,2826,Rafael Almeida,137,Agendas 137,dúvida,2023-10-22,2023-11-01,resolvido
2957,10744,2826,Rafael Almeida,19,Smart TVs 19,dúvida,2023-10-22,2023-11-01,resolvido
2957,10744,2826,Rafael Almeida,177,Brinquedos 177,dúvida,2023-10-22,2023-11-01,resolvido
2958,7287,1389,Patrícia Figueiredo,139,Material Escolar 139,troca,2023-12-08,2023-12-18,resolvido
2958,7287,1389,Patrícia Figueiredo,152,Roupas Infantis 152,troca,2023-12-08,2023-12-18,resolvido
2958,7287,1389,Patrícia Figueiredo,101,Cuidados com a Pele 101,troca,2023-12-08,2023-12-18,resolvido
2958,7287,1389,Patrícia Figueiredo,197,Literatura 197,troca,2023-12-08,2023-12-18,resolvido
2958,7287,1389,Patrícia Figueiredo,42,Acessórios 42,troca,2023-12-08,2023-12-18,resolvido
2959,2154,581,Beatriz Esteves,59,Tapetes 59,dúvida,2024-08-07,2024-08-15,resolvido
2959,2154,581,Beatriz Esteves,97,Perfumes 97,dúvida,2024-08-07,2024-08-15,resolvido
2959,2154,581,Beatriz Esteves,128,Livros Técnicos 128,dúvida,2024-08-07,2024-08-15,resolvido
2960,13469,2254,Ana Rodrigues,107,Vitaminas 107,troca,2023-03-09,,escalado
2961,11230,1432,Sérgio Vieira,82,Equipamentos de Academia 82,defeito,2024-02-23,2024-03-03,resolvido
2961,11230,1432,Sérgio Vieira,75,Tênis Esportivo 75,defeito,2024-02-23,2024-03-03,resolvido
2961,11230,1432,Sérgio Vieira,21,Smart TVs 21,defeito,2024-02-23,2024-03-03,resolvido
2961,11230,1432,Sérgio Vieira,198,Vitaminas 198,defeito,2024-02-23,2024-03-03,resolvido
2961,11230,1432,Sérgio Vieira,30,Camisetas 30,defeito,2024-02-23,2024-03-03,resolvido
2962,1140,780,Letícia Rocha,157,Roupas Infantis 157,troca,2024-12-15,,aberto
2963,9696,1454,Mariana Pinto,148,Fraldas 148,atraso,2024-12-19,,escalado
2963,9696,1454,Mariana Pinto,190,Camisetas 190,atraso,2024-12-19,,escalado
2963,9696,1454,Mariana Pinto,153,Roupas Infantis 153,atraso,2024-12-19,,escalado
2964,10542,2563,Xavier Costa,155,Roupas Infantis 155,cobrança,2024-11-18,,escalado
2964,10542,2563,Xavier Costa,55,Luminárias 55,cobrança,2024-11-18,,escalado
2965,12007,1772,Carlos Duarte,188,Vitaminas 188,dúvida,2024-05-28,,escalado
2965,12007,1772,Carlos Duarte,120,Chás 120,dúvida,2024-05-28,,escalado
2966,12983,2530,Wanessa Castro,146,Fraldas 146,cobrança,2024-03-21,,escalado
2966,12983,2530,Wanessa Castro,13,Fones de Ouvido 13,cobrança,2024-03-21,,escalado
2966,12983,2530,Wanessa Castro,72,Bicicletas 72,cobrança,2024-03-21,,escalado
2967,664,1169,Fernanda Neves,187,Cafés 187,dúvida,2023-07-21,2023-07-23,resolvido
2968,6646,1462,Carlos Souza,13,Fones de Ouvido 13,atraso,2024-07-04,2024-07-23,resolvido
2968,6646,1462,Carlos Souza,15,Fones de Ouvido 15,atraso,2024-07-04,2024-07-23,resolvido
2969,4020,2321,Fernanda Dias,53,Luminárias 53,defeito,2024-02-07,2024-02-09,resolvido
2970,11097,275,Hanna Teixeira,141,Material Escolar 141,cobrança,2024-10-09,,escalado
2971,4726,1091,Letícia Ribeiro,113,Cafés 113,dúvida,2023-04-08,2023-04-11,resolvido
2972,8868,1631,Sérgio Nascimento,78,Tênis Esportivo 78,defeito,2024-09-02,2024-09-03,resolvido
2972,8868,1631,Sérgio Nascimento,165,Tapetes 165,defeito,2024-09-02,2024-09-03,resolvido
2973,3597,753,Beatriz Pereira,200,Luminárias 200,atraso,2024-01-26,,escalado
2974,467,2392,Paulo Araújo,83,Equipamentos de Academia 83,dúvida,2024-12-30,,aberto
2974,467,2392,Paulo Araújo,47,Roupas Íntimas 47,dúvida,2024-12-30,,aberto
2974,467,2392,Paulo Araújo,75,Tênis Esportivo 75,dúvida,2024-12-30,,aberto
2974,467,2392,Paulo Araújo,189,Vinhos 189,dúvida,2024-12-30,,aberto
2975,8424,2884,Paulo Neves,95,Cosméticos 95,defeito,2023-12-01,2023-12-07,resolvido
2975,8424,2884,Paulo Neves,113,Cafés 113,defeito,2023-12-01,2023-12-07,resolvido
2975,8424,2884,Paulo Neves,126,Snacks Saudáveis 126,defeito,2023-12-01,2023-12-07,resolvido
2976,5569,2896,Vera Oliveira,125,Chocolates 125,atraso,2024-02-14,,escalado
2976,5569,2896,Vera Oliveira,199,Calças 199,atraso,2024-02-14,,escalado
2977,14821,1198,Letícia Lopes,173,Material Escolar 173,defeito,2023-08-27,2023-08-28,resolvido
2978,13198,397,Beatriz Cunha,137,Agendas 137,atraso,2024-10-08,2024-10-14,resolvido
2979,14693,86,Kleber Esteves,10,Tablets 10,troca,2024-11-28,,escalado
2979,14693,86,Kleber Esteves,79,Tênis Esportivo 79,troca,2024-11-28,,escalado
2980,5555,1837,Patrícia Ribeiro,152,Roupas Infantis 152,dúvida,2024-11-26,2024-12-06,resolvido
2980,5555,1837,Patrícia Ribeiro,138,Agendas 138,dúvida,2024-11-26,2024-12-06,resolvido
2981,6822,448,Wanessa Silva,59,Tapetes 59,troca,2024-06-16,2024-06-22,resolvido
2982,8774,214,Juliana Rodrigues,115,Chás 115,defeito,2023-09-28,,escalado
2983,8062,1059,Patrícia Figueiredo,102,Cuidados com a Pele 102,troca,2024-08-03,,escalado
2983,8062,1059,Patrícia Figueiredo,33,Calças 33,troca,2024-08-03,,escalado
2984,10886,2846,Rafael Fernandes,157,Roupas Infantis 157,troca,2023-06-07,2023-06-13,resolvido
2984,10886,2846,Rafael Fernandes,87,Camping 87,troca,2023-06-07,2023-06-13,resolvido
2984,10886,2846,Rafael Fernandes,110,Vitaminas 110,troca,2023-06-07,2023-06-13,resolvido
2984,10886,2846,Rafael Fernandes,27,Câmeras 27,troca,2023-06-07,2023-06-13,resolvido
2984,10886,2846,Rafael Fernandes,33,Calças 33,troca,2023-06-07,2023-06-13,resolvido
2985,11514,1228,Marcos Esteves,73,Bicicletas 73,dúvida,2023-11-26,,aberto
2985,11514,1228,Marcos Esteves,159,Cadeirinhas 159,dúvida,2023-11-26,,aberto
2985,11514,1228,Marcos Esteves,115,Chás 115,dúvida,2023-11-26,,aberto
2986,1450,1774,Fernanda Pinto,198,Vitaminas 198,defeito,2024-06-01,,aberto
2986,1450,1774,Fernanda Pinto,185,Smart TVs 185,defeito,2024-06-01,,aberto
2987,7423,2609,Amanda Esteves,64,Quadros 64,defeito,2024-09-07,2024-09-12,resolvido
2987,7423,2609,Amanda Esteves,35,Calças 35,defeito,2024-09-07,2024-09-12,resolvido
2987,7423,2609,Amanda Esteves,22,Smart TVs 22,defeito,2024-09-07,2024-09-12,resolvido
2988,1827,845,Letícia Rodrigues,95,Cosméticos 95,troca,2024-10-23,,aberto
2989,1977,864,Paulo Souza,154,Roupas Infantis 154,atraso,2023-06-06,2023-06-16,resolvido
2989,1977,864,Paulo Souza,110,Vitaminas 110,atraso,2023-06-06,2023-06-16,resolvido
2989,1977,864,Paulo Souza,158,Cadeirinhas 158,atraso,2023-06-06,2023-06-16,resolvido
2989,1977,864,Paulo Souza,47,Roupas Íntimas 47,atraso,2023-06-06,2023-06-16,resolvido
2989,1977,864,Paulo Souza,28,Camisetas 28,atraso,2023-06-06,2023-06-16,resolvido
2990,6658,2863,Hanna Ribeiro,42,Acessórios 42,dúvida,2023-07-14,,escalado
2991,5309,1642,Daniela Nascimento,160,Cadeirinhas 160,cobrança,2023-06-06,2023-06-08,resolvido
2991,5309,1642,Daniela Nascimento,44,Acessórios 44,cobrança,2023-06-06,2023-06-08,resolvido
2992,11526,1263,Gabriel Costa,32,Calças 32,defeito,2023-10-27,,aberto
2992,11526,1263,Gabriel Costa,88,Camping 88,defeito,2023-10-27,,aberto
2993,5342,668,Wanessa Pereira,68,Vasos 68,dúvida,2023-10-23,,aberto
2993,5342,668,Wanessa Pereira,12,Fones de Ouvido 12,dúvida,2023-10-23,,aberto
2993,5342,668,Wanessa Pereira,88,Camping 88,dúvida,2023-10-23,,aberto
2994,3620,2642,Carlos Sousa,98,Perfumes 98,atraso,2024-04-16,,escalado
2994,3620,2642,Carlos Sousa,69,Utensílios 69,atraso,2024-04-16,,escalado
2995,6127,2533,Caio Teixeira,64,Quadros 64,troca,2023-11-30,,escalado
2996,12882,2280,Xavier Rodrigues,41,Acessórios 41,troca,2024-11-12,2024-11-21,resolvido
2996,12882,2280,Xavier Rodrigues,186,Quadros 186,troca,2024-11-12,2024-11-21,resolvido
2997,4647,1302,Helena Fernandes,133,Literatura 133,defeito,2023-12-08,2023-12-09,resolvido
2997,4647,1302,Helena Fernandes,125,Chocolates 125,defeito,2023-12-08,2023-12-09,resolvido
2997,4647,1302,Helena Fernandes,55,Luminárias 55,defeito,2023-12-08,2023-12-09,resolvido
2998,2983,2350,Tânia Esteves,144,Fraldas 144,defeito,2023-06-25,,aberto
2998,2983,2350,Tânia Esteves,43,Acessórios 43,defeito,2023-06-25,,aberto
2998,2983,2350,Tânia Esteves,158,Cadeirinhas 158,defeito,2023-06-25,,aberto
2999,12055,1189,Daniela Dias,73,Bicicletas 73,troca,2023-08-15,2023-08-17,resolvido
2999,12055,1189,Daniela Dias,95,Cosméticos 95,troca,2023-08-15,2023-08-17,resolvido
3000,5102,2066,Tânia Rocha,157,Roupas Infantis 157,cobrança,2023-09-09,2023-09-12,resolvido
3000,5102,2066,Tânia Rocha,98,Perfumes 98,cobrança,2023-09-09,2023-09-12,resolvido
3000,5102,2066,Tânia Rocha,92,Cosméticos 92,cobrança,2023-09-09,2023-09-12,resolvido
3001,6540,2858,Paulo Nascimento,150,Brinquedos 150,atraso,2023-11-13,2023-11-18,resolvido
3001,6540,2858,Paulo Nascimento,161,Câmeras 161,atraso,2023-11-13,2023-11-18,resolvido
3002,10997,465,Carlos Figueiredo,192,Agendas 192,dúvida,2023-02-17,,aberto
3002,10997,465,Carlos Figueiredo,38,Vestidos 38,dúvida,2023-02-17,,aberto
3003,1478,1784,Juliana Nascimento,28,Camisetas 28,defeito,2023-12-01,,aberto
3004,10112,2520,Leonardo Souza,70,Utensílios 70,atraso,2024-03-13,2024-03-30,resolvido
3005,863,2593,Guilherme Costa,109,Vitaminas 109,cobrança,2024-06-06,,escalado
3005,863,2593,Guilherme Costa,43,Acessórios 43,cobrança,2024-06-06,,escalado
3005,863,2593,Guilherme Costa,46,Roupas Íntimas 46,cobrança,2024-06-06,,escalado
3006,11391,2184,Mariana Costa,20,Smart TVs 20,cobrança,2023-10-17,2023-10-27,resolvido
3006,11391,2184,Mariana Costa,66,Quadros 66,cobrança,2023-10-17,2023-10-27,resolvido
3007,6230,812,Guilherme Ribeiro,135,Agendas 135,atraso,2023-06-29,2023-07-12,resolvido
3008,8173,2165,Natália Figueiredo,55,Luminárias 55,dúvida,2023-04-29,,escalado
3008,8173,2165,Natália Figueiredo,176,Fones de Ouvido 176,dúvida,2023-04-29,,escalado
3009,7210,1446,Patrícia Carvalho,113,Cafés 113,dúvida,2023-11-24,,aberto
3009,7210,1446,Patrícia Carvalho,15,Fones de Ouvido 15,dúvida,2023-11-24,,aberto
3010,439,502,Hanna Correia,43,Acessórios 43,troca,2024-02-13,2024-02-16,resolvido
3010,439,502,Hanna Correia,175,Calçados 175,troca,2024-02-13,2024-02-16,resolvido
3010,439,502,Hanna Correia,190,Camisetas 190,troca,2024-02-13,2024-02-16,resolvido
3011,8168,2352,Joana Dias,150,Brinquedos 150,cobrança,2024-07-24,2024-07-26,resolvido
3012,3507,474,Guilherme Azevedo,145,Fraldas 145,dúvida,2023-11-10,2023-11-12,resolvido
3012,3507,474,Guilherme Azevedo,6,Notebooks 6,dúvida,2023-11-10,2023-11-12,resolvido
3012,3507,474,Guilherme Azevedo,77,Tênis Esportivo 77,dúvida,2023-11-10,2023-11-12,resolvido
3013,11690,2884,Paulo Neves,199,Calças 199,defeito,2024-12-26,2024-12-29,resolvido
3013,11690,2884,Paulo Neves,140,Material Escolar 140,defeito,2024-12-26,2024-12-29,resolvido
3013,11690,2884,Paulo Neves,173,Material Escolar 173,defeito,2024-12-26,2024-12-29,resolvido
3014,6186,1749,Ivan Rocha,76,Tênis Esportivo 76,troca,2023-12-30,2024-01-04,resolvido
3014,6186,1749,Ivan Rocha,139,Material Escolar 139,troca,2023-12-30,2024-01-04,resolvido
3015,12682,2792,Eduardo Nascimento,91,Cosméticos 91,troca,2023-11-10,2023-11-20,resolvido
3015,12682,2792,Eduardo Nascimento,163,Acessórios 163,troca,2023-11-10,2023-11-20,resolvido
3016,10969,1089,Hanna Alves,92,Cosméticos 92,atraso,2024-12-28,2025-01-10,resolvido
3016,10969,1089,Hanna Alves,187,Cafés 187,atraso,2024-12-28,2025-01-10,resolvido
3016,10969,1089,Hanna Alves,159,Cadeirinhas 159,atraso,2024-12-28,2025-01-10,resolvido
3016,10969,1089,Hanna Alves,81,Equipamentos de Academia 81,atraso,2024-12-28,2025-01-10,resolvido
3016,10969,1089,Hanna Alves,40,Calçados 40,atraso,2024-12-28,2025-01-10,resolvido
3017,12854,895,Tânia Martins,2,Smartphones 2,atraso,2024-04-28,2024-05-11,resolvido
3017,12854,895,Tânia Martins,154,Roupas Infantis 154,atraso,2024-04-28,2024-05-11,resolvido
3017,12854,895,Tânia Martins,39,Calçados 39,atraso,2024-04-28,2024-05-11,resolvido
3017,12854,895,Tânia Martins,110,Vitaminas 110,atraso,2024-04-28,2024-05-11,resolvido
3017,12854,895,Tânia Martins,55,Luminárias 55,atraso,2024-04-28,2024-05-11,resolvido
3018,5019,2248,Thiago Andrade,68,Vasos 68,dúvida,2024-07-05,2024-07-12,resolvido
3019,11903,146,Marcos Moreira,123,Vinhos 123,dúvida,2023-08-07,2023-08-12,resolvido
3019,11903,146,Marcos Moreira,58,Luminárias 58,dúvida,2023-08-07,2023-08-12,resolvido
3019,11903,146,Marcos Moreira,26,Câmeras 26,dúvida,2023-08-07,2023-08-12,resolvido
3019,11903,146,Marcos Moreira,22,Smart TVs 22,dúvida,2023-08-07,2023-08-12,resolvido
3019,11903,146,Marcos Moreira,17,Smart TVs 17,dúvida,2023-08-07,2023-08-12,resolvido
3019,11903,146,Marcos Moreira,79,Tênis Esportivo 79,dúvida,2023-08-07,2023-08-12,resolvido
3020,2917,1599,Natália Alves,58,Luminárias 58,dúvida,2023-12-21,,aberto
3020,2917,1599,Natália Alves,163,Acessórios 163,dúvida,2023-12-21,,aberto
3020,2917,1599,Natália Alves,71,Utensílios 71,dúvida,2023-12-21,,aberto
3020,2917,1599,Natália Alves,45,Acessórios 45,dúvida,2023-12-21,,aberto
3020,2917,1599,Natália Alves,128,Livros Técnicos 128,dúvida,2023-12-21,,aberto
3020,2917,1599,Natália Alves,161,Câmeras 161,dúvida,2023-12-21,,aberto
3021,192,382,Xavier Barbosa,191,Quadros 191,dúvida,2023-08-23,2023-08-29,resolvido
3021,192,382,Xavier Barbosa,102,Cuidados com a Pele 102,dúvida,2023-08-23,2023-08-29,resolvido
3021,192,382,Xavier Barbosa,35,Calças 35,dúvida,2023-08-23,2023-08-29,resolvido
3021,192,382,Xavier Barbosa,150,Brinquedos 150,dúvida,2023-08-23,2023-08-29,resolvido
3021,192,382,Xavier Barbosa,158,Cadeirinhas 158,dúvida,2023-08-23,2023-08-29,resolvido
3022,6468,789,Ivan Alves,163,Acessórios 163,atraso,2023-03-05,2023-03-19,resolvido
3023,13740,2236,Olívia Correia,142,Material Escolar 142,atraso,2023-12-10,,escalado
3023,13740,2236,Olívia Correia,177,Brinquedos 177,atraso,2023-12-10,,escalado
3024,13798,2660,Ulisses Fernandes,60,Tapetes 60,atraso,2023-11-30,2023-12-11,resolvido
3024,13798,2660,Ulisses Fernandes,120,Chás 120,atraso,2023-11-30,2023-12-11,resolvido
3025,14421,1506,Yara Araújo,199,Calças 199,dúvida,2024-12-28,2024-12-30,resolvido
3025,14421,1506,Yara Araújo,124,Chocolates 124,dúvida,2024-12-28,2024-12-30,resolvido
3025,14421,1506,Yara Araújo,122,Vinhos 122,dúvida,2024-12-28,2024-12-30,resolvido
3025,14421,1506,Yara Araújo,14,Fones de Ouvido 14,dúvida,2024-12-28,2024-12-30,resolvido
3026,4936,238,Caio Neves,25,Câmeras 25,defeito,2023-12-25,,escalado
3026,4936,238,Caio Neves,42,Acessórios 42,defeito,2023-12-25,,escalado
3026,4936,238,Caio Neves,158,Cadeirinhas 158,defeito,2023-12-25,,escalado
3027,12679,289,Sandra Cavalcanti,150,Brinquedos 150,cobrança,2023-08-09,2023-08-14,resolvido
3028,6997,1380,Ana Gomes,90,Natação 90,atraso,2023-11-15,2023-11-26,resolvido
3028,6997,1380,Ana Gomes,48,Roupas Íntimas 48,atraso,2023-11-15,2023-11-26,resolvido
3028,6997,1380,Ana Gomes,172,Notebooks 172,atraso,2023-11-15,2023-11-26,resolvido
3029,2558,1195,Paulo Figueiredo,165,Tapetes 165,troca,2024-04-19,,escalado
3030,5807,1916,Kleber Santos,157,Roupas Infantis 157,troca,2023-09-16,2023-09-25,resolvido
3030,5807,1916,Kleber Santos,77,Tênis Esportivo 77,troca,2023-09-16,2023-09-25,resolvido
3031,2382,491,Olívia Cardoso,59,Tapetes 59,dúvida,2023-07-15,2023-07-16,resolvido
3031,2382,491,Olívia Cardoso,157,Roupas Infantis 157,dúvida,2023-07-15,2023-07-16,resolvido
3032,13089,760,Sandra Cardoso,118,Chás 118,dúvida,2024-07-13,2024-07-22,resolvido
3033,14955,2015,Natália Fernandes,163,Acessórios 163,dúvida,2024-05-16,,aberto
3034,9513,330,Leonardo Araújo,78,Tênis Esportivo 78,dúvida,2023-10-14,,escalado
3034,9513,330,Leonardo Araújo,111,Vitaminas 111,dúvida,2023-10-14,,escalado
3035,10243,2083,Vinicius Azevedo,72,Bicicletas 72,troca,2023-03-06,,escalado
3035,10243,2083,Vinicius Azevedo,143,Material Escolar 143,troca,2023-03-06,,escalado
3036,9904,2152,Leonardo Neves,36,Calças 36,atraso,2023-12-06,2023-12-20,resolvido
3037,557,2681,Thiago Azevedo,24,Câmeras 24,dúvida,2023-12-07,,escalado
3038,5602,1437,Rafael Rodrigues,101,Cuidados com a Pele 101,troca,2024-05-20,2024-05-26,resolvido
3038,5602,1437,Rafael Rodrigues,182,Equipamentos de Academia 182,troca,2024-05-20,2024-05-26,resolvido
3038,5602,1437,Rafael Rodrigues,126,Snacks Saudáveis 126,troca,2024-05-20,2024-05-26,resolvido
3039,1270,2513,Nelson Lopes,153,Roupas Infantis 153,dúvida,2024-08-30,2024-09-08,resolvido
3039,1270,2513,Nelson Lopes,191,Quadros 191,dúvida,2024-08-30,2024-09-08,resolvido
3039,1270,2513,Nelson Lopes,73,Bicicletas 73,dúvida,2024-08-30,2024-09-08,resolvido
3040,3658,2229,Joana Pereira,197,Literatura 197,atraso,2023-03-12,2023-03-28,resolvido
3040,3658,2229,Joana Pereira,134,Literatura 134,atraso,2023-03-12,2023-03-28,resolvido
3041,8450,5,Sandra Gomes,173,Material Escolar 173,cobrança,2023-03-20,,escalado
3041,8450,5,Sandra Gomes,24,Câmeras 24,cobrança,2023-03-20,,escalado
3041,8450,5,Sandra Gomes,182,Equipamentos de Academia 182,cobrança,2023-03-20,,escalado
3041,8450,5,Sandra Gomes,159,Cadeirinhas 159,cobrança,2023-03-20,,escalado
3042,11492,666,Xavier Fernandes,98,Perfumes 98,troca,2023-11-29,2023-12-04,resolvido
3042,11492,666,Xavier Fernandes,2,Smartphones 2,troca,2023-11-29,2023-12-04,resolvido
3042,11492,666,Xavier Fernandes,167,Tênis Esportivo 167,troca,2023-11-29,2023-12-04,resolvido
3042,11492,666,Xavier Fernandes,16,Fones de Ouvido 16,troca,2023-11-29,2023-12-04,resolvido
3042,11492,666,Xavier Fernandes,154,Roupas Infantis 154,troca,2023-11-29,2023-12-04,resolvido
3042,11492,666,Xavier Fernandes,136,Agendas 136,troca,2023-11-29,2023-12-04,resolvido
3043,5927,88,Eduardo Duarte,13,Fones de Ouvido 13,defeito,2023-08-22,2023-08-25,resolvido
3044,5017,2822,Rafael Carvalho,121,Vinhos 121,troca,2023-10-29,,escalado
3044,5017,2822,Rafael Carvalho,53,Luminárias 53,troca,2023-10-29,,escalado
3044,5017,2822,Rafael Carvalho,103,Cuidados com a Pele 103,troca,2023-10-29,,escalado
3044,5017,2822,Rafael Carvalho,93,Cosméticos 93,troca,2023-10-29,,escalado
